Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain 1
COc1ccncc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	894	US Patent	5YZ0
COc1ccncc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	894	US Patent	5YZ0
COC(=O)N1CCC(CC1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	899	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCC(CC3)NS(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	899	US Patent	5YZ0
COC(=O)N1CCC(CC1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	899	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCC(CC3)NS(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	899	US Patent	5YZ0
CO[C@H]1CC[C@H](CC1)c1nnc2cnc3ccc(cc3n12)-c1cncc(c1)C(F)F	ATR Interacting Protein	907	ChEMBL	5YZ0
C[C@@H]1Cc2ncnc(N3C[C@@H]4CC[C@H](C3)[C@H]4NS(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	929	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3C[C@@H]4CC[C@H](C3)[C@H]4NS(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	929	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	936	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	936	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2ccnn2C)c2ncc(-c3ccn[nH]3)n2n1	ATR Interacting Protein	938	ChEMBL	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)S(C)(=N)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	966	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)S(C)(=N)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	966	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1cncn1C	ATR Interacting Protein	978	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1cncn1C	ATR Interacting Protein	978	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1cncn1C	ATR Interacting Protein	978	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	979	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	979	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(c1)-n1c(C)nc2cccnc12	ATR Interacting Protein	986	US Patent	5YZ0
Clc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	997	US Patent	5YZ0
Clc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	997	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOC[C@@H]1C	ATR Interacting Protein	1000	US Patent	5YZ0
O=S1(=O)CCC11CN(C1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1000	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOC[C@@H]1C	ATR Interacting Protein	1000	US Patent	5YZ0
O=S1(=O)CCC11CN(C1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1000	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	1010	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	1010	US Patent	5YZ0
CNC(=O)[C@@H]1CCCN(C1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	1039	US Patent	5YZ0
CNC(=O)[C@@H]1CCCN(C1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	1039	US Patent	5YZ0
C1C=CCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1070	US Patent	5YZ0
C1C=CCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1070	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc2[nH]c(nc12)C(F)(F)F	ATR Interacting Protein	1072	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc2[nH]c(nc12)C(F)(F)F	ATR Interacting Protein	1072	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc2[nH]c(nc12)C(F)(F)F	ATR Interacting Protein	1072	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(=O)(=O)C3CC3)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	1091	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(=O)(=O)C3CC3)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	1091	US Patent	5YZ0
O=C1CCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1140	US Patent	5YZ0
O=C1OCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1140	US Patent	5YZ0
CC(C)Nc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1160	US Patent	5YZ0
CC(C)Nc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1160	US Patent	5YZ0
Cc1cncc(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	1180	ChEMBL	5YZ0
CN(C)C(=O)c1ccccc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1190	US Patent	5YZ0
CN(C)C(=O)c1ccccc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1190	US Patent	5YZ0
C[C@@H]1Cc2ncnc([C@@H]3CCCN(C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	1203	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCCN(C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	1203	US Patent	5YZ0
Clc1cccc(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	1220	ChEMBL	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1[C@H](C)COC[C@H]1C	ATR Interacting Protein	1250	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1[C@H](C)COC[C@H]1C	ATR Interacting Protein	1250	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOC[C@@H]1C	ATR Interacting Protein	1270	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOC[C@@H]1C	ATR Interacting Protein	1270	US Patent	5YZ0
CS(=O)(=O)N1CCC(CC1)c1ncnc2CC(CF)N(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	1288	US Patent	5YZ0
CS(=O)(=O)N1CCC(CC1)c1ncnc2CC(CF)N(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	1288	US Patent	5YZ0
CO[C@H]1CC[C@@H](CC1)c1nnc2cnc3ccc(cc3n12)-c1cncc(c1)C(F)F	ATR Interacting Protein	1320	ChEMBL	5YZ0
O=C1OCCC1Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1390	US Patent	5YZ0
O=C1OCCC1Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1390	US Patent	5YZ0
C1CN(CCO1)c1cc(-c2cccc3cccnc23)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	1460	US Patent	5YZ0
C1CN(CCO1)c1cc(-c2cccc3cccnc23)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	1460	US Patent	5YZ0
C[C@@H]1Cc2ncnc([C@@H]3CCN(C)C3)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	1470	US Patent	5YZ0
C[C@H]1Cc2ncnc(C3CCN(C)C3)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	1470	US Patent	5YZ0
NC(=O)c1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	1500	US Patent	5YZ0
NC(=O)c1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	1500	US Patent	5YZ0
FC(F)c1cccc(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	1660	ChEMBL	5YZ0
NS(=O)(=O)c1cccc(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	1770	ChEMBL	5YZ0
C[C@@]12C[C@@H](CC(C)(C)C1)N(C2)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	1790	US Patent	5YZ0
CC6(C)CC1CC(C)(CN1c4cc(N2CCOCC2)nc5c(c3ccn[nH]3)nccc45)C6	ATR Interacting Protein	1790	US Patent	"9L4F,9L4C,9L46,9L45,9L43,5YZ0,9L4D,7XV4"
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(c1)-c1ccnn1C	ATR Interacting Protein	1848	US Patent	5YZ0
CC1Cc2ncnc(-c3ccc(cc3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	1966	US Patent	5YZ0
CC1Cc2ncnc(-c3ccc(cc3)S(C)(=O)=O)c2CN1c1cccc2[nH]ccc12	ATR Interacting Protein	1966	US Patent	5YZ0
CNC(=O)[C@@H]1CCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	2040	US Patent	5YZ0
CNC(=O)[C@@H]1CCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	2040	US Patent	5YZ0
FC(F)c1cncc(c1)-c1ccc2ncc3nnc([C@@H]4[C@H]5COC[C@@H]45)n3c2c1	ATR Interacting Protein	2160	ChEMBL	5YZ0
C[C@@H]1Cc2ncnc([C@H]3CCCN(C)C3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	2205	US Patent	5YZ0
C[C@H]1Cc2ncnc(C3CCCN(C)C3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	2205	US Patent	5YZ0
CC(C)(C)OC(=O)[C@@H]1CCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	2240	US Patent	5YZ0
CC(C)(C)OC(=O)[C@@H]1CCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	2240	US Patent	5YZ0
CS(=O)(=O)N1CCC(CC1)c1ncnc2C[C@H](C(F)F)N(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	2416	US Patent	5YZ0
CS(=O)(=O)N1CCC(CC1)c1ncnc2C[C@@H](C(F)F)N(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	2416	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1nccc2[nH]ccc12	ATR Interacting Protein	2647	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1nccc2[nH]ccc12	ATR Interacting Protein	2647	US Patent	5YZ0
COc1cccc(OC)c1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	2770	US Patent	5YZ0
COc1cccc(OC)c1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	2770	US Patent	5YZ0
NS(=O)(=O)c1cncc(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	2880	ChEMBL	5YZ0
O=C(N1CCCCC1)c1ccc(cc1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	2990	US Patent	5YZ0
Cc1ccc2n(C(=O)OC(C)(C)C)c(cc2c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	2990	US Patent	5YZ0
O=C(N1CCCCC1)c1ccc(cc1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	2990	US Patent	5YZ0
Cc1ccc2n(C(=O)OC(C)(C)C)c(cc2c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	2990	US Patent	5YZ0
C[C@@H]1Cc2ncnc([C@H]3CCN(C(C)(C)C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	3331	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(C(C)(C)C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	3331	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(c1)-c1cnn(C)c1	ATR Interacting Protein	3442	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(c1)-c1nccn1C	ATR Interacting Protein	3469	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(c1)-n1ccnc1C	ATR Interacting Protein	3469	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCCN(C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	3571	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCCN(C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	3571	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)C(=O)C(C)(C)O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	3597	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)C(=O)C(C)(C)O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	3597	US Patent	5YZ0
COc1ccc2n(C(=O)OC(C)(C)C)c(cc2c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	3950	US Patent	5YZ0
COc1ccc2n(C(=O)OC(C)(C)C)c(cc2c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	3950	US Patent	5YZ0
C[C@@H]1Cc2ncnc([C@H]3CCCN(C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	4793	US Patent	5YZ0
C[C@H]1Cc2ncnc(C3CCCN(C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	4793	US Patent	5YZ0
FC(F)c1cncc(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	4920	ChEMBL	5YZ0
CS(=O)(=O)c1ccc(cc1)-c1ncnc2CCN(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
CS(=O)(=O)N1CCC(CC1)c1ncnc2CCN(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
CS(=O)(=O)c1cccc(c1)-c1ncnc2CCN(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
CC1Cc2ncnc(-c3cccc(c3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCCN(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCN(CC3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCN(C(C)(C)C3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCS(=O)(=O)CC3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1ncnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
CCS(=O)(=O)N1CCCC(C1)c1ncnc2C[C@@H](C)N(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3C[C@@H]4CC[C@H](C3)C4NC(=O)CC(F)(F)F)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
CCC(=O)NC1[C@H]2CC[C@@H]1CN(C2)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
COC(=O)NC1[C@H]2CC[C@@H]1CN(C2)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC33CN(C3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ncc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1ncnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
CS(=O)(=O)c1ccc(cc1)-c1ncnc2CCN(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
CS(=O)(=O)N1CCC(CC1)c1ncnc2CCN(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
CS(=O)(=O)c1cccc(c1)-c1ncnc2CCN(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
CC1Cc2ncnc(-c3cccc(c3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCCN(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCN(CC3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCN(C(C)(C)C3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCS(=O)(=O)CC3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1ncnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
CCS(=O)(=O)N1CCCC(C1)c1ncnc2C[C@@H](C)N(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3C[C@@H]4CC[C@H](C3)C4NC(=O)CC(F)(F)F)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
CCC(=O)NC1[C@H]2CC[C@@H]1CN(C2)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
COC(=O)NC1[C@H]2CC[C@@H]1CN(C2)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC33CN(C3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ncc12	ATR Interacting Protein	5500	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1ncnc2[nH]ccc12	ATR Interacting Protein	5500	US Patent	5YZ0
FC(F)(F)Oc1cccc(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	5750	ChEMBL	5YZ0
FC(F)c1ccc(cc1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	6750	ChEMBL	5YZ0
CN(C)CCCOc1ccc(cn1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	10000	ChEMBL	5YZ0
Cc1cc(cnc1F)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	13000	ChEMBL	5YZ0
CS(=O)(=O)c1cccc(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	16900	ChEMBL	5YZ0
CS(=O)(=O)c1cncc(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	17200	ChEMBL	5YZ0
FC(F)c1cncc(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1F	ATR Interacting Protein	19700	ChEMBL	5YZ0
C1CN(CCO1)c1cc(-c2cc[nH]c2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	20000	US Patent	5YZ0
CS(=O)(=O)c1ccc(F)c(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	20000	ChEMBL	5YZ0
FC(F)(F)c1cncc(c1)-c1ccc2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	20000	ChEMBL	5YZ0
Cc1nc2ccc(cc2n2c(nnc12)C1CCOCC1)-c1cncc(c1)C(F)F	ATR Interacting Protein	20000	ChEMBL	5YZ0
FC(F)c1cncc(c1)-c1cc(F)c2ncc3nnc(C4CCOCC4)n3c2c1	ATR Interacting Protein	20000	ChEMBL	5YZ0
C1CN(CCO1)c1cc(-c2cc[nH]c2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	20000	US Patent	5YZ0
CCOc1cc(N2Cc3c(C[C@H]2CF)ncnc3C2CCN(CC2)S(C)(=O)=O)c2cc[nH]c2n1	ATR Interacting Protein	24956	US Patent	5YZ0
CCOc1cc(N2Cc3c(C[C@H]2CF)ncnc3C2CCN(CC2)S(C)(=O)=O)c2cc[nH]c2n1	ATR Interacting Protein	24956	US Patent	5YZ0
CS(=O)(=O)N1CCC(CC1)c1ncnc2C[C@@H](CF)N(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	30000	US Patent	5YZ0
CS(=O)(=O)N1CCC(CC1)c1ncnc2C[C@@H](CF)N(Cc12)c1ccnc2[nH]ccc12	ATR Interacting Protein	30000	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2cncn2C)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	5.17	US Patent	5YZ0
CCn1nccc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOC[C@H]1C	ATR Interacting Protein	5.34	US Patent	5YZ0
CCn1nccc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOC[C@H]1C	ATR Interacting Protein	5.34	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N(C)CC(C)(C)C)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	5.38	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N(C)CC(C)(C)C)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	5.38	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2ccccc2N)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	5.65	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2ccccc2N)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	5.65	US Patent	5YZ0
CCn1nc(C)cc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOC[C@H]1C	ATR Interacting Protein	5.71	US Patent	5YZ0
CCn1nc(C)cc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOC[C@H]1C	ATR Interacting Protein	5.71	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@](C)(=O)C2CC2)nc(n1)-n1c(C)nc2ccccc12	ATR Interacting Protein	6	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1cnc2ccc(C)cc12	ATR Interacting Protein	6	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@](C)(=O)C2CC2)nc(n1)-n1c(C)nc2ccccc12	ATR Interacting Protein	6	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1cnc2ccc(C)cc12	ATR Interacting Protein	6	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(nc(n1)-c1ccnc2[nH]ccc12)[C@]1(C)CCCS1(=O)=O	ATR Interacting Protein	6	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(nc(n1)-c1ccnc2[nH]ccc12)[C@@]1(C)CCCS1(=O)=O	ATR Interacting Protein	6	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(=O)C2CC2)nc(c1)-c1cncc2[nH]ccc12	ATR Interacting Protein	6	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@](C)(=O)C2CC2)nc(n1)-n1c(C)nc2ccccc12	ATR Interacting Protein	6	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1cnc2ccc(C)cc12	ATR Interacting Protein	6	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2cccc(F)c2F)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	6.33	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2cccc(F)c2F)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	6.33	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2ccc(cc2)S(C)(=O)=O)c2ccnc(-c3cc[nH]n3)c2n1	ATR Interacting Protein	6.36	US Patent	5YZ0
