Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain	UniProt (TrEMBL) Primary ID of Target Chain	UniProt (TrEMBL) Secondary ID(s) of Target Chain	UniProt (TrEMBL) Alternative ID(s) of Target Chain
CN(c1cccc(C)c1)c1ncnc2cc(C)c(C)cc12	Colony Stimulating?Factor?1	1600	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	Colony Stimulating?Factor?1	1600	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1COc2cc(Cc3ccnc(c3)C(N)=O)ccc2O1	Colony Stimulating?Factor?1	1610	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2ccn(C)n2)c2cccc(NC(=O)c3cnc4ccccn34)c12	Colony Stimulating?Factor?1	1611.6	US Patent	"4LIQ,6T2W,4DKD"			
CCc1nn(Cc2ccc(C)n(C)c2=O)c2cccc(NC(=O)c3cnc4ccccn34)c12	Colony Stimulating?Factor?1	1617.8	US Patent	"4LIQ,6T2W,4DKD"			
CC(C)(C)c1cc(NC(=O)Cc2ccc(Nc3ncnc4[nH]c(cc34)-c3ccc(cc3)S(C)(=O)=O)cc2)no1	Colony Stimulating?Factor?1	1650	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cnc2n(Cc3cc(OC)c4O[C@@H]([C@H](C)Oc4c3)c3ccc(OC)nc3)cnc2c1	Colony Stimulating?Factor?1	1660	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)N2CCC(O)CC2)ncc1F	Colony Stimulating?Factor?1	1678	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ncc(cn1)C1COc2cc(Cn3cnc4cccnc34)cc(OC)c2O1	Colony Stimulating?Factor?1	1690	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Cn1cc(cn1)-c1cnc(N)c(OCc2c(Cl)cccc2Cl)n1	Colony Stimulating?Factor?1	1700	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2cnn(CC)c2)c2cccc(NC(=O)c3cnc4ccccn34)c12	Colony Stimulating?Factor?1	1718.9	US Patent	"4LIQ,6T2W,4DKD"			
COc1ccc(Oc2nc(Nc3ccc(nc3)N3CCCCC3)ncc2NC(=O)c2cc(OC)cc(OC)c2)cc1	Colony Stimulating?Factor?1	1720	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2cccc(n2)N2CCNCC2)c2cccc(NC(=O)c3cnc4ccccn34)c12	Colony Stimulating?Factor?1	1721.2	US Patent	"4LIQ,6T2W,4DKD"			
Fc1cc(cc2N(CCOc12)C1CCC1)-c1nc(Nc2ccc3CNCCc3n2)ncc1F	Colony Stimulating?Factor?1	1751	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(CCCNc2ncc3c(n2)n(cc(C(N)=O)c3=O)-c2ccc3CCCc3c2)CC1	Colony Stimulating?Factor?1	1800	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN(C(=O)c1cccc(c1)-c1cccs1)c1cc(ccc1C)C(=O)Nc1ccc(CN2CCN(C)CC2)c(c1)C(F)(F)F	Colony Stimulating?Factor?1	1800	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(NC(=O)c3cnc4cccnn34)c2)cc(c1)C(F)(F)F	Colony Stimulating?Factor?1	1815	ChEMBL	4EXP			
COc1ccc(cn1)[C@H]1Oc2c(OC)cc(Cn3cnc4cccnc34)cc2O[C@H]1C	Colony Stimulating?Factor?1	1887	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2cccc(C)n2)c2cccc(NC(=O)c3cnc4cc(CN(C)C)ccn34)c12	Colony Stimulating?Factor?1	1893.7	US Patent	"4LIQ,6T2W,4DKD"			
[O-][N+](=O)c1ccc(o1)C(=O)Nc1ccccc1N1CCCC1	Colony Stimulating?Factor?1	1900	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Clc1ccc(o1)C(=O)Nc1ccccc1N1CCCCC1	Colony Stimulating?Factor?1	1900	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2cccc(=O)n2C)c2cccc(NC(=O)c3cnc4ccccn34)c12	Colony Stimulating?Factor?1	1973.5	US Patent	"4LIQ,6T2W,4DKD"			
Cn1cc(cn1)-c1cnc(N)c(OCc2ccccc2Cl)n1	Colony Stimulating?Factor?1	1990	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
C[C@H](Nc1cncc(Cl)n1)c1cccc(NC(=O)c2cncs2)c1 |r|	Colony Stimulating?Factor?1	2000	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
CCN1C(=O)CNc2ncc(nc12)-c1ccc(nc1C)-c1nc[nH]n1	Colony Stimulating?Factor?1	2000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
[O-][N+](=O)c1ccc(o1)C(=O)Nc1ccccc1N1C=CC=CC=C1	Colony Stimulating?Factor?1	2000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
OC(=O)c1ccc(N2CCCCC2)c(NC(=O)c2ccc(o2)C#N)c1	Colony Stimulating?Factor?1	2000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
OC(=O)c1ccc(N2CCCCC2)c(NC(=O)c2ccc(o2)C#N)c1	Colony Stimulating?Factor?1	2000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc2ncnc(N(C)c3ccc(C)cc3)c2cc1OC	Colony Stimulating?Factor?1	2000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
O=C(Nc1cc(ccn1)C(=O)Nc1cnccc1-c1ccccc1)C1CC1	Colony Stimulating?Factor?1	2000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Fc1ccc(cc1)-c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1	Colony Stimulating?Factor?1	2000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Clc1ccc(cc1)-c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1	Colony Stimulating?Factor?1	2000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc2ncnc(N(C)c3ccc(Cl)cc3)c2cc1OC	Colony Stimulating?Factor?1	2100	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cc(on1)-c1c(-c2ccncc2)c2cc(Cl)ccc2[nH]c1=O	Colony Stimulating?Factor?1	2100	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)N2CCN(CCO)CC2)ncc1F	Colony Stimulating?Factor?1	2117	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2cccc(C)n2)c2cccc(NC(=O)c3cnc4cc(CCN5CC(C5)OC)ccn34)c12	Colony Stimulating?Factor?1	2135.6	US Patent	"4LIQ,6T2W,4DKD"			
CC1CCCN(C1)c1ccccc1NC(=O)c1ccc(o1)[N+]([O-])=O	Colony Stimulating?Factor?1	2200	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Fc1cnc(Nc2ccc(cn2)N2CCCNCC2)nc1-c1cc(F)c2OCCN(C3CCCC3)c2c1	Colony Stimulating?Factor?1	2215	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCc1ccc(COc2ccc(cc2OC)C2CN(C2)C(=O)c2ncccc2C)cc1	Colony Stimulating?Factor?1	2216	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(NC(=O)Nc4cc(on4)C(C)(C)C)cc23)c1C	Colony Stimulating?Factor?1	2220	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2cnn(c2)C2CCNC[C@H]2F)c2cccc(NC(=O)c3cnc4ccccn34)c12 |r|	Colony Stimulating?Factor?1	2256.2	US Patent	"4LIQ,6T2W,4DKD"			
CCn1cc(cn1)-c1ccc2n(cnc2c1)-c1cc(OC)c(C(O)=O)c(OC)c1	Colony Stimulating?Factor?1	2268	ChEMBL	"4LIQ,6T2W,4DKD"			
Nc1cc(COc2ccc3nc(NC4CCCCC4)sc3c2)ccn1	Colony Stimulating?Factor?1	2269	ChEMBL	4EXP			
NC(=O)c1cn(-c2ccc3CCCc3c2)c2nc(NCCCn3ccnc3)ncc2c1=O	Colony Stimulating?Factor?1	2300	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC1(C)CCC(=CC1)c1nc(ccc1NC(=O)c1nc(c[nH]1)C#N)[C@@H]1CC(C)(C)O[C@@](C)(C1)C(O)=O	Colony Stimulating?Factor?1	2370	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
OC(=O)CN1CCN(CC1)c1cc(ccn1)-c1cnc2ccc(nn12)N1CCC[C@@H]1c1cccc(F)c1	Colony Stimulating?Factor?1	2500	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(OCc2ccnc(Nc3cccnc3)n2)cc2sc(N[C@H]3CCCC[C@@H]3O)nc12	Colony Stimulating?Factor?1	2511	ChEMBL	4EXP			
CCc1nn(Cc2cccc(C)n2)c2cccc(NC(=O)c3cnc4cc(ccn34)C(=O)N3CCN(C)CC3)c12	Colony Stimulating?Factor?1	2558.8	US Patent	"4LIQ,6T2W,4DKD"			
CC(C)CN1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)C2CCN(C)CC2)ncc1F	Colony Stimulating?Factor?1	2597	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
NC(N)=NCc1ccc(N2CCCCC2)c(NC(=O)c2ccc(o2)C#N)c1	Colony Stimulating?Factor?1	2600	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Oc1ccc(N2CCCCC2)c(NC(=O)c2ccc(o2)C#N)c1	Colony Stimulating?Factor?1	2700	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)(O)c1ccc(cn1)-c1cnc2NC(=O)CN(CC3CCOCC3)c2n1	Colony Stimulating?Factor?1	2700	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cnc2n(Cc3cc(OC)c4OC(COc4c3)c3ccc(OC)nc3)c(C)nc2c1	Colony Stimulating?Factor?1	2780	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Cc1ccc(NC(=O)Nc2nnc(Sc3ncnc4cc(OCCCN5CCOCC5)ccc34)s2)cc1	Colony Stimulating?Factor?1	2800	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cccc(OC)c1-c1ccc(s1)-c1cnc2cc(ccn12)-c1cnn(C)c1	Colony Stimulating?Factor?1	2840	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2cnn(CCO)c2)c2cccc(NC(=O)c3cnc4ccccn34)c12	Colony Stimulating?Factor?1	2907.5	US Patent	"4LIQ,6T2W,4DKD"			
CC1(C)CCC(=CC1)c1nc(ccc1NC(=O)c1nc(c[nH]1)C#N)[C@@H]1CC(C)(C)O[C@@](C)(C1)C(O)=O	Colony Stimulating?Factor?1	2930	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCOC(=O)CC(=O)Nc1cccc-2c1Cc1c-2n[nH]c1-c1csc(c1)C#CCOc1ccccc1	Colony Stimulating?Factor?1	2975	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1ccc(COc2ccc(cc2OC)C2CN(Cc3ccccn3)C2)cc1	Colony Stimulating?Factor?1	3000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1ccc(COc2ccc(cc2OC)C2CN(Cc3cccnc3)C2)cc1	Colony Stimulating?Factor?1	3000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1ccc(COc2ccc(cc2OC)C2CN(C2)c2ccccn2)cc1	Colony Stimulating?Factor?1	3000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3cc(NC(=O)NC4CCN(C)CC4)ccc23)c1C	Colony Stimulating?Factor?1	3000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2ccnn2CC(O)CO)c2cccc(NC(=O)c3cnc4ccccn34)c12	Colony Stimulating?Factor?1	3002.7	US Patent	"4LIQ,6T2W,4DKD"			
CCc1nn(Cc2ccn(CCN3CCNCC3)n2)c2cccc(NC(=O)c3cnc4ccccn34)c12	Colony Stimulating?Factor?1	3066.9	US Patent	"4LIQ,6T2W,4DKD"			
NCc1ccc(N2CCCCC2)c(NC(=O)c2ccc(o2)C#N)c1	Colony Stimulating?Factor?1	3100	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1ccc(NCc2ccc(nc2)C(F)(F)F)cc1NC(=O)c1cnc2ccccn12	Colony Stimulating?Factor?1	3147	ChEMBL	4EXP			
Cc1cc2ncnn2cc1Nc1ncc2n(C)c(=O)n(C3CCOCC3)c2n1	Colony Stimulating?Factor?1	3162	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
NC(=O)c1cnc2cc(ccc2c1Nc1ccon1)-c1ccncc1	Colony Stimulating?Factor?1	3200	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)N2CCC(CO)CC2)ncc1F	Colony Stimulating?Factor?1	3248	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2cnc3cccnc23)cc2OCC(Oc12)c1cnn(C)c1	Colony Stimulating?Factor?1	3260	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F	Colony Stimulating?Factor?1	3300	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
NC(=O)c1cn(-c2ccc3CCCc3c2)c2nc(NCCN3CCOCC3)ncc2c1=O	Colony Stimulating?Factor?1	3300	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
N#Cc1ccc(cc1)-c1cnc2ccc(NCc3ccccc3)nn12	Colony Stimulating?Factor?1	3400	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
FC(F)(F)c1cccc(NC(=O)Nc2cccc(Nc3ccc4\C(=C\c5ccc[nH]5)C(=O)Nc4c3)c2)c1	Colony Stimulating?Factor?1	3400	ChEMBL	4EXP			
COc1cc2c(ncnc2cc1OCCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1	Colony Stimulating?Factor?1	3430	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc2c(ncnc2cc1OCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1	Colony Stimulating?Factor?1	3430	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2cc(ccn2)N2CCNCC2)ncc1F	Colony Stimulating?Factor?1	3630	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(CC1)c1cc(cc(c1)C(F)(F)F)C(=O)Nc1cccc(Nc2ccc3\C(=C\c4ccc[nH]4)C(=O)Nc3c2)c1	Colony Stimulating?Factor?1	3700	ChEMBL	4EXP			
CCc1nn(Cc2cccc(CN3CCNCC3)n2)c2cccc(NC(=O)c3cnc4ccccn34)c12	Colony Stimulating?Factor?1	3844.8	US Patent	"4LIQ,6T2W,4DKD"			
CCN(c1ccccc1)c1ncnc2cc(OC)c(OC)cc12	Colony Stimulating?Factor?1	4000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN(c1ccccc1)c1ncnc2nc[nH]c12	Colony Stimulating?Factor?1	4000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1ccc(NC(=O)Nc2cc(ccc2F)C(F)(F)F)cc1Nc1ccc2\C(=C\c3ccc[nH]3)C(=O)Nc2c1	Colony Stimulating?Factor?1	4000	ChEMBL	4EXP			
CCc1nn(Cc2ccn(CC)n2)c2cccc(NC(=O)c3cnc4cc(CN(C)C)ccn34)c12	Colony Stimulating?Factor?1	4121.9	US Patent	"4LIQ,6T2W,4DKD"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1cnc2cc(ccc12)-c1ccc(F)cc1	Colony Stimulating?Factor?1	4130	US Patent	"4LIQ,6T2W,4DKD"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1cnc2cc(ccc12)-c1ccc(F)cc1	Colony Stimulating?Factor?1	4130	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1cnc2cc(ccc12)-c1ccc(F)cc1	Colony Stimulating?Factor?1	4130	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1cnc2cc(ccc12)-c1ccc(F)cc1	Colony Stimulating?Factor?1	4130	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCN1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc2ccc(C)c(NC(=O)c3cnc4ncccn34)c2)CC1	Colony Stimulating?Factor?1	4174	ChEMBL	4EXP			
Cc1cn(cn1)-c1cc(cc(c1)C(F)(F)F)C(=O)Nc1cccc(Nc2ccc3\C(=C\c4ccc[nH]4)C(=O)Nc3c2)c1	Colony Stimulating?Factor?1	4200	ChEMBL	4EXP			
CCN(Cc1ccccc1)c1nc(Nc2ccc3ncsc3c2)[nH]c(=O)n1	Colony Stimulating?Factor?1	4300	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cc1OC)-c1cnn2c(N)c(-c3nccs3)c(OC3CCN(C)CC3)nc12	Colony Stimulating?Factor?1	4300	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Brc1ccc(o1)C(=O)Nc1ccccc1N1CCCCC1	Colony Stimulating?Factor?1	4400	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
C(Oc1ccncc1)c1ccc2nc(NC3CCCCC3)sc2c1	Colony Stimulating?Factor?1	4413	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(Oc2nc(Nc3ccc(cc3)N3CCOCC3)ncc2NC(N)=O)cc1	Colony Stimulating?Factor?1	4420	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)N2CCC(CCO)CC2)ncc1F	Colony Stimulating?Factor?1	4586	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1cnc2cc(ccc12)C#CCCO	Colony Stimulating?Factor?1	4680	US Patent	"4LIQ,6T2W,4DKD"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1cnc2cc(ccc12)C#CCCO	Colony Stimulating?Factor?1	4680	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1cnc2cc(ccc12)C#CCCO	Colony Stimulating?Factor?1	4680	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1cnc2cc(ccc12)C#CCCO	Colony Stimulating?Factor?1	4680	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Nc1ncnc2n(C[C@H]3CCCN3S(=O)(=O)C=C)cc(-c3ccc4OCOc4c3)c12	Colony Stimulating?Factor?1	4701	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCN1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc2ccc(C)c(NC(=O)c3cc[nH]n3)c2)CC1	Colony Stimulating?Factor?1	4725	ChEMBL	4EXP			
CCc1nn(Cc2cccc(OCCCN(C)C)n2)c2cccc(NC(=O)c3cnc4ccccn34)c12	Colony Stimulating?Factor?1	4876.5	US Patent	"4LIQ,6T2W,4DKD"			
COc1ccc(Oc2nc(Nc3ccc(cc3)N3CCOCC3)ncc2NC(=O)c2cccc(c2)C(F)(F)F)cc1	Colony Stimulating?Factor?1	4890	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1nn(Cc2cccc(=O)n2CC)c2cccc(NC(=O)c3cnc4ccccn34)c12	Colony Stimulating?Factor?1	4910.5	US Patent	"4LIQ,6T2W,4DKD"			
C[C@H](Nc1cncc(Cl)n1)c1cccc(N)c1 |r|	Colony Stimulating?Factor?1	5000	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
C[C@H](Nc1cncc(Cl)n1)c1cccc(c1)N(C)C(=O)c1cccnc1 |r|	Colony Stimulating?Factor?1	5000	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
C[C@H](Nc1cncc(Cl)n1)c1cccc(NCc2cccnc2)c1 |r|	Colony Stimulating?Factor?1	5000	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
C[C@H](Nc1cncc(Cl)n1)c1cccc(NS(=O)(=O)c2cccnc2)c1 |r|	Colony Stimulating?Factor?1	5000	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
C[C@H](Nc1cncc(Cl)n1)c1cccc(NC(=O)C2CCCN(C)C2)c1 |r|	Colony Stimulating?Factor?1	5000	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
C[C@H](Nc1cccc(Br)n1)c1cccc(NC(=O)c2cncc(C)c2)c1 |r|	Colony Stimulating?Factor?1	5000	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
COc1cc2ncnc(N3CCc4ccccc34)c2cc1OC	Colony Stimulating?Factor?1	5000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN(c1ccccc1)c1ncnc2ccc(Cl)cc12	Colony Stimulating?Factor?1	5000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cc(on1)-c1c(-c2ccccc2)c2cc(N)ccc2[nH]c1=O	Colony Stimulating?Factor?1	5000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cc(on1)-c1c(-c2ccccc2)c2ccccc2[nH]c1=O	Colony Stimulating?Factor?1	5000	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1C(=O)COc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)N2CCNCC2)ncc1F	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Fc1cnc(Nc2ccc(cn2)N2CCNCC2)nc1-c1cc(F)c2OCCNc2c1	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4OCCN(C(=O)C5CC5)c4c3)nc2)CC1	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4OCCN(C5CCC(N)CC5)c4c3)nc2)CC1	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)N2CCC(CC2)N(C)C)ncc1F	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)N2CCN(CC2)C(=O)N(C)C)ncc1F	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)C2CCN(CC2)C(=O)N(C)C)ncc1F	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)C(=O)N2CCC(O)CC2)ncc1F	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)CN1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc3CNCCc3n2)ncc1F	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)N2CCC(C)(O)CC2)ncc1F	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
OC1CCN(CC1)c1ccc(Nc2ncc(F)c(n2)-c2cc(F)c3OCCN(C4CCC4)c3c2)nc1	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Fc1cnc(Nc2ccc(cn2)N2CCOCC2)nc1-c1cc(F)c2OCCN(C3CCC3)c2c1	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)CN1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)N2CCC(O)CC2)ncc1F	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)CN1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(cn2)N2CCOCC2)ncc1F	Colony Stimulating?Factor?1	5000	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
NS(=O)(=O)c1ccc(CNc2ccnc(Nc3cccc(CN4CCOCC4)c3)n2)cc1	Colony Stimulating?Factor?1	5060	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCN1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc2ccc(C)c(NC(=O)c3ccn(C)n3)c2)CC1	Colony Stimulating?Factor?1	5149	ChEMBL	4EXP			
OC1CCN(CC1)c1cc(ccn1)-c1cnc2ccc(nn12)N1CCC[C@@H]1c1cccc(F)c1	Colony Stimulating?Factor?1	5300	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC1CC(C)CN(C1)c1ccccc1NC(=O)c1ccc(o1)[N+]([O-])=O	Colony Stimulating?Factor?1	5300	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCN1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc2ccc(C)c(NC(=O)c3c[nH]cn3)c2)CC1	Colony Stimulating?Factor?1	5432	ChEMBL	4EXP			
COCCOc1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(OC(C)C)cc3)c2cc1OC	Colony Stimulating?Factor?1	5460	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN(C)CCOc1cccc2c1oc1cc(Oc3ccccc3)ccc1c2=O	Colony Stimulating?Factor?1	5500	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN(C)CCOc1cc(Cl)cc2c1oc1cc(Oc3ccccc3)ccc1c2=O	Colony Stimulating?Factor?1	5500	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN(C)CCCn1c2ccc(C)cc2c(=O)c2ccc(Sc3ccccc3)cc12	Colony Stimulating?Factor?1	5500	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C	Colony Stimulating?Factor?1	5545	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
